grupo_id;grupo_descricao;codigo;descricao;soma;valor_empenhado;valor_liquidado;valor_pago;soma_qtde;n;media;media_qtde;desviopadrao;desviopadrao_qtde;soma_grupo;soma_qtde_grupo;n_grupo;media_grupo;media_qtde_grupo;desviopadrao_grupo;desviopadrao_qtde_grupo;padronizacao;padronizacao_qtde;distribuicao_normal;relevancia;criticidade;impacto;probabilidade;risco;relevancia_ai;criticidade_denuncias;criticidade_corregedoria;criticidade_relatorio_auditoria;criticidade_alertaorgao;criticidade_integridade;relevancia_idorc;distribuicao_normal_qtde;distribuicao_normal_qtde_inversa
0507;Projeto Atividade;1020;REQUALIFICACAO URBANA E AMBIENTAL E DE CONTROLE DE CHEIAS DO CORREGO RIACHO DAS PEDRAS;40601146.98;40601146.98;30400335.96;14929863.28;23;23;1765267.260000000000;1.00000000000000000000;4000236.5640;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.252;-0.162;0.59948;;;;;;;;;;;;;0.43565;
0507;Projeto Atividade;1027;AMPLIACAO E REFORMA DAS UNIDADES DA SEF;46402.77;46402.77;445052.79;1206732.63;4;4;11600.6925000000000000;1.00000000000000000000;24600.09706564;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.245;-0.165;0.40323;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;1022;DESAPROPRIACAO E REMOCAO DE FAMILIAS NO AMBITO DO PROGRAMA DE DESPOLUICAO DA LAGOA DA PAMPULHA;222396.28;222396.28;239885.77;239098.76;3;3;74132.093333333333;1.00000000000000000000;104838.95828162;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.243;-0.165;0.40400;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;1029;IMPLANTACAO DE HUBS DE INOVACAO NOS TERRITORIOS DE DESENVOLVIMENTO;390000.00;390000.00;390000.00;390000.00;3;3;130000.000000000000;1.00000000000000000000;92014.49161228;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.241;-0.165;0.40478;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;1014;ESTUDOS, PROJETOS E OBRAS PARA IMPLANTACAO E MELHORIA DE SISTEMAS DE ESGOTAMENTO SANITARIO;3237766.13;3237766.13;3237766.13;0.00;3;3;1079255.376666666667;1.00000000000000000000;1018130.89595966;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.206;-0.165;0.41840;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;1035;DESENVOLVIMENTO AEROVIARIO;556602.47;556602.47;968024.84;1077018.70;8;8;69575.308750000000;1.00000000000000000000;230471.86930943;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.239;-0.164;0.40555;;;;;;;;;;;;;0.43487;
0507;Projeto Atividade;1034;REDE DE TRANSPORTE PUBLICO COLETIVO RODOVIARIO;1699179.58;1699179.58;5654563.82;5576273.62;11;11;154470.870909090909;1.00000000000000000000;1487472.3154;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.225;-0.164;0.41099;;;;;;;;;;;;;0.43487;
0507;Projeto Atividade;1024;PPP - COMPLEXO DO MINEIRAO;54230991.50;54230991.50;54229991.50;53416541.70;10;10;5423099.150000000000;1.00000000000000000000;3635785.1686;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.419;-0.164;0.66239;;;;;;;;;;;;;0.43487;
0507;Projeto Atividade;1069;DISSEMINACAO DE ACESSO AOS SISTEMAS DE INFORMACAO;7443085.40;7443085.40;6831830.28;5823891.80;135;135;55133.965925925926;1.00000000000000000000;92287.38429105;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.155;-0.146;0.43841;;;;;;;;;;;;;0.44196;
0507;Projeto Atividade;1092;OTIMIZACAO DOS PROCESSOS INTERNOS;2522978.00;2522978.00;2475768.22;1962733.40;35;35;72085.085714285714;1.00000000000000000000;118066.99250571;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.215;-0.160;0.41488;;;;;;;;;;;;;0.43644;
0507;Projeto Atividade;1036;ADMINISTRACAO DE CONCESSOES DE SERVICOS E INFRAESTRUTURA DE TRANSPORTES;7699177.81;7699177.81;7946908.16;8176204.49;40;40;192479.445250000000;1.00000000000000000000;639400.43966924;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.152;-0.160;0.43959;;;;;;;;;;;;;0.43644;
0507;Projeto Atividade;1124;IMPLANTACAO DE SERVICOS DE PREVENCAO A CRIMINALIDADE;1672317.57;1672317.57;2151250.57;1825464.30;10;10;167231.757000000000;1.00000000000000000000;405676.01585332;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.225;-0.164;0.41099;;;;;;;;;;;;;0.43487;
0507;Projeto Atividade;1037;DESENVOLVIMENTO E GERENCIAMENTO DE ESTUDOS E PROJETOS DE TRANSPORTES;3111202.85;3111202.85;2810865.99;2800600.84;7;7;444457.550000000000;1.00000000000000000000;872538.13444226;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.208;-0.164;0.41761;;;;;;;;;;;;;0.43487;
0507;Projeto Atividade;1051;CONSERVACAO E RESTAURACAO DO PATRIMONIO CULTURAL PROTEGIDO;1255078.86;1255078.86;615466.69;735033.87;15;15;83671.924000000000;1.00000000000000000000;177961.11237096;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.231;-0.163;0.40866;;;;;;;;;;;;;0.43526;
0507;Projeto Atividade;1043;PPP - UNIDADE DE ATENDIMENTO INTEGRADO - UAI FASE I;16958170.48;16958170.48;15138699.65;13141641.90;43;43;394376.057674418605;1.00000000000000000000;280810.64205732;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.038;-0.159;0.48484;;;;;;;;;;;;;0.43683;
0507;Projeto Atividade;1114;MODERNIZACAO NA ADMINISTRACAO DOS SERVICOS E SISTEMAS DE PESSOAL - MASP;257090.82;257090.82;287377.01;218921.15;31;31;8293.2522580645161290;1.00000000000000000000;28750.97444629;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.243;-0.161;0.40400;;;;;;;;;;;;;0.43605;
0507;Projeto Atividade;1040;PPP - COMPLEXO PENAL;56998998.66;56998998.66;56998998.66;55383550.37;48;48;1187479.138750000000;1.00000000000000000000;468001.44409924;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.453;-0.159;0.67473;;;;;;;;;;;;;0.43683;
0507;Projeto Atividade;1060;IMPLANTACAO DE SISTEMAS COLETIVOS DE ABASTECIMENTO DE AGUA - SCAA.;347238.44;347238.44;517888.93;506960.11;30;30;11574.614666666667;1.00000000000000000000;46837.81488344;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.242;-0.161;0.40439;;;;;;;;;;;;;0.43605;
0507;Projeto Atividade;1059;IMPLANTACAO DE CISTERNA DE CONSUMO;19008733.73;19008733.73;12137537.34;11413512.63;167;167;113824.752874251497;1.00000000000000000000;352643.66092412;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.013;-0.141;0.49481;;;;;;;;;;;;;0.44393;
0507;Projeto Atividade;1089;DIFUSAO DAS ARTES E DO PATRIMONIO CULTURAL;36583.34;36583.34;29364.44;29341.94;63;63;580.6879365079365079;1.00000000000000000000;976.647771808384;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.245;-0.156;0.40323;;;;;;;;;;;;;0.43802;
0507;Projeto Atividade;1100;MANUTENCAO E OPERACIONALIZACAO DAS UNIDADES TECNOLOGICAS;8603947.63;8603947.63;7304961.38;5007040.03;34;34;253057.283235294118;1.00000000000000000000;499200.82106676;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.140;-0.161;0.44433;;;;;;;;;;;;;0.43605;
0507;Projeto Atividade;1097;APOIO A ESTRUTURACAO E AO REAPARELHAMENTO DE UNIDADES PRISIONAIS E SOCIEDUCATIVAS;14441027.05;14441027.05;15181555.92;14438143.42;103;103;140204.146116504854;1.00000000000000000000;657348.99678881;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.069;-0.151;0.47249;;;;;;;;;;;;;0.43999;
0507;Projeto Atividade;1044;PPP - UNIDADE DE ATENDIMENTO INTEGRADO - UAI FASE II;12115401.80;12115401.80;9996911.77;9265918.06;104;104;116494.248076923077;1.00000000000000000000;129337.82772762;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.097;-0.150;0.46136;;;;;;;;;;;;;0.44038;
0507;Projeto Atividade;1076;ELABORACAO DA REVISAO DA TARIFA DE DISTRIBUICAO DE GAS CANALIZADO DE MINAS GERAIS;400000.00;400000.00;1360000.00;1360000.00;4;4;100000.000000000000;1.00000000000000000000;173205.08075689;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.241;-0.165;0.40478;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;1113;ESTUDOS, PROJETOS E OBRAS PARA IMPLANTACAO E MELHORIA DE SISTEMAS PUBLICOS DE MANEJO DE RESIDUOS SOL;692524.37;692524.37;692524.37;804327.17;3;3;230841.456666666667;1.00000000000000000000;326459.11877596;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.237;-0.165;0.40633;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;1056;IMPLANTACAO DE BARRAMENTOS - PEQUENAS BARRAGENS;1131308.79;1131308.79;1131308.79;1131308.79;3;3;377102.930000000000;1.00000000000000000000;443279.96589039;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.232;-0.165;0.40827;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;2012;INCLUSAO DIGITAL, SOCIAL E PEDAGOGICA NA FUNDACAO HELENA ANTIPOFF;126056.22;126056.22;157409.86;137139.36;97;97;1299.5486597938144330;1.00000000000000000000;4442.927245244204;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.244;-0.151;0.40362;;;;;;;;;;;;;0.43999;
0507;Projeto Atividade;2008;MANUTENCAO DOS SISTEMAS DE TECNOLOGIA DA INFORMACAO;7540874.47;7540874.47;4718058.26;4279918.62;185;185;40761.483621621622;1.00000000000000000000;118081.91569238;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.154;-0.139;0.43880;;;;;;;;;;;;;0.44473;
0507;Projeto Atividade;2011;APOIO A OPERACIONALIZACAO DO SISTEMA DE SAUDE;22549869.38;22549869.38;21490397.52;19384327.99;51;51;442154.301568627451;1.00000000000000000000;851275.19154736;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.030;-0.158;0.51197;;;;;;;;;;;;;0.43723;
0507;Projeto Atividade;1125;FORMACAO, QUALIFICACAO PROFISSIONAL E APERFEICOAMENTO ARTISTICO CULTURAL;95063.60;95063.60;58135.16;56695.18;56;56;1697.5642857142857143;1.00000000000000000000;3686.595317324285;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.245;-0.157;0.40323;;;;;;;;;;;;;0.43762;
0507;Projeto Atividade;2001;DIRECAO SUPERIOR;9211231.33;9211231.33;8197595.36;7756194.53;3293;3293;2797.2157090798663832;1.00000000000000000000;37815.43899599;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.133;0.311;0.44710;;;;;;;;;;;;;0.62210;
0507;Projeto Atividade;2015;FROTA EM DIA - SUPORTE ESSENCIAL A ACAO FISCAL;728608.59;728608.59;456684.47;158431.44;192;192;3794.8364062500000000;1.00000000000000000000;20954.40432700;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.237;-0.138;0.40633;;;;;;;;;;;;;0.44512;
0507;Projeto Atividade;2002;PLANEJAMENTO, GESTAO E FINANCAS;629737015.83;629737015.83;560525578.04;463428503.94;41094;41094;15324.305636589283;1.00000000000000000000;199896.04979681;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;7.473;5.777;1.00000;;;;;;;;;;;;;1.00000;
0507;Projeto Atividade;2016;DESENVOLVIMENTO E SUSTENTACAO DE SOLUCOES DE TI E ATENDIMENTO AOS USUARIOS;14447169.71;14447169.71;5609439.26;11251458.47;67;67;215629.398656716418;1.00000000000000000000;508463.81369033;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.069;-0.156;0.47249;;;;;;;;;;;;;0.43802;
0507;Projeto Atividade;2013;COMUNICACAO DE DADOS;2137959.81;2137959.81;2074705.39;1771536.61;232;232;9215.3440086206896552;1.00000000000000000000;23497.32548589;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.220;-0.132;0.41294;;;;;;;;;;;;;0.44749;
0507;Projeto Atividade;2004;GESTAO DA FROTA;37789975.31;37789975.31;20135838.36;12597939.81;286;286;132132.780804195804;1.00000000000000000000;671212.45656507;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.217;-0.124;0.58590;;;;;;;;;;;;;0.45066;
0507;Projeto Atividade;1147;OPERACIONALIZACAO DO ATENDIMENTO DE DENUNCIAS E CHAMADAS DE EMERGENCIA POLICIAL E DE BOMBEIRO E ACOE;18142908.28;18142908.28;16058083.91;9691366.59;106;106;171159.512075471698;1.00000000000000000000;762645.81415999;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.024;-0.150;0.49043;;;;;;;;;;;;;0.44038;
0507;Projeto Atividade;2019;DESENVOLVIMENTO DO SERVIDOR FAZENDARIO;712477.80;712477.80;594544.47;444050.84;213;213;3344.9661971830985915;1.00000000000000000000;14075.29342485;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.237;-0.135;0.40633;;;;;;;;;;;;;0.44631;
0507;Projeto Atividade;2020;MOBILIDADE FISCAL;209176.94;209176.94;199335.38;198599.79;630;630;332.0268888888888889;1.00000000000000000000;1401.900521062419;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.243;-0.074;0.40400;;;;;;;;;;;;;0.47051;
0507;Projeto Atividade;2005;INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO E COMUNICACAO;47381659.16;47381659.16;42135029.65;29919372.19;439;439;107930.886469248292;1.00000000000000000000;396739.52265070;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.335;-0.102;0.63119;;;;;;;;;;;;;0.45938;
0507;Projeto Atividade;1132;CONSERVACAO E RESTAURACAO DO PATRIMONIO CULTURAL;387940.18;387940.18;125698.98;37779.58;143;143;2712.8683916083916084;1.00000000000000000000;17005.54324989;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.241;-0.145;0.40478;;;;;;;;;;;;;0.44236;
0507;Projeto Atividade;2017;MANUTENCAO DO DATACENTER E SERVICOS DE SUPORTE;21901198.02;21901198.02;27426883.09;17594447.21;666;666;32884.681711711712;1.00000000000000000000;178625.26507979;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.023;-0.069;0.50917;;;;;;;;;;;;;0.47249;
0507;Projeto Atividade;2007;GESTAO DA AVIACAO ESPECIAL;2066433.67;2066433.67;1172605.41;932749.54;141;141;14655.557943262411;1.00000000000000000000;36307.59042955;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.221;-0.145;0.41255;;;;;;;;;;;;;0.44236;
0507;Projeto Atividade;2018;DESENVOLVIMENTO E CAPACITACAO DO SERVIDOR;581421.35;581421.35;438501.75;427918.86;818;818;710.7840464547677262;1.00000000000000000000;5756.446280046888;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.239;-0.047;0.40555;;;;;;;;;;;;;0.48126;
0507;Projeto Atividade;1140;GRUPOS ESPECIALIZADOS EM POLICIAMENTO EM AREAS DE RISCO  GEPAR;199998.70;199998.70;0.00;0.00;2;2;99999.350000000000;1.00000000000000000000;99999.35000000;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.243;-0.165;0.40400;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;2010;GESTAO ECONOMICO-FINANCEIRA DO ESTADO DE MINAS GERAIS;935979.39;935979.39;1316357.95;1463274.58;4;4;233994.847500000000;1.00000000000000000000;236867.31427034;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.234;-0.165;0.40749;;;;;;;;;;;;;0.43447;
0507;Projeto Atividade;2003;GESTAO DA INFRAESTRUTURA PREDIAL;724022.95;724022.95;131541.62;112803.29;13;13;55694.073076923077;1.00000000000000000000;79300.59799863;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.237;-0.164;0.40633;;;;;;;;;;;;;0.43487;
0507;Projeto Atividade;1145;AMPLIACAO E/OU MANUTENCAO DOS SISTEMAS DE VIDEOMONITORAMENTO (OLHO  VIVO);211581.98;211581.98;162465.46;0.00;16;16;13223.873750000000;1.00000000000000000000;5903.526003740132;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.243;-0.163;0.40400;;;;;;;;;;;;;0.43526;
0507;Projeto Atividade;2039;GESTAO E MODERNIZACAO DA FROTA DE VEICULOS;4883616.22;4883616.22;4601333.30;3746768.48;118;118;41386.578135593220;1.00000000000000000000;130010.93966442;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.186;-0.148;0.42622;;;;;;;;;;;;;0.44117;
0507;Projeto Atividade;2069;AQUISICAO DE LEITE DA AGRICULTURA FAMILIAR;530024.00;530024.00;515418.55;410756.58;514;514;1031.1750972762645914;1.00000000000000000000;1468.826358204705;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.239;-0.091;0.40555;;;;;;;;;;;;;0.46375;
0507;Projeto Atividade;2072;ASSITENCIA ODONTOLOGICA DA POLICIA MILITAR;2086058.21;2086058.21;1894181.65;1829548.44;314;314;6643.4974840764331210;1.00000000000000000000;23174.66751015;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.220;-0.120;0.41294;;;;;;;;;;;;;0.45224;
0507;Projeto Atividade;2060;MANUTENCAO DA ESTRUTURA DE DEFESA SANITARIA;1813492.92;1813492.92;1626301.02;1596405.46;3508;3508;516.9592132269099202;1.00000000000000000000;1927.073808502585;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.224;0.342;0.41138;;;;;;;;;;;;;0.63382;
0507;Projeto Atividade;2035;DISPONIBILIZACAO OPERACIONAL DO PARQUE TECNOLOGICO;9390825.26;9390825.26;10594076.29;4419218.59;167;167;56232.486586826347;1.00000000000000000000;209352.67713268;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.131;-0.141;0.44789;;;;;;;;;;;;;0.44393;
0507;Projeto Atividade;2037;DIVULGACAO GOVERNAMENTAL;23495246.99;23495246.99;15859361.65;22259792.35;530;530;44330.654698113208;1.00000000000000000000;309690.65033558;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.042;-0.089;0.51675;;;;;;;;;;;;;0.46454;
0507;Projeto Atividade;2030;GESTAO DE RECURSOS HUMANOS;188097.71;188097.71;173372.10;173441.48;446;446;421.7437443946188341;1.00000000000000000000;1531.960882736447;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.244;-0.101;0.40362;;;;;;;;;;;;;0.45978;
0507;Projeto Atividade;2071;ASSISTENCIA MEDICA E PSICOLOGICA DA POLICIA MILITAR;54792621.58;54792621.58;40778715.28;32967855.85;6530;6530;8390.9068269525267994;1.00000000000000000000;58883.82178849;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;0.426;0.779;0.66495;;;;;;;;;;;;;0.78201;
0507;Projeto Atividade;2021;SERVICO ESPECIAL DE SEGURANCA GOVERNAMENTAL;3067260.46;3067260.46;3519543.50;2269355.26;403;403;7611.0681389578163772;1.00000000000000000000;30200.93282172;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.208;-0.107;0.41761;;;;;;;;;;;;;0.45739;
0507;Projeto Atividade;2067;ORGANIZACAO E FUNCIONAMENTO ESCOLAR;407335.27;407335.27;436587.48;346037.43;989;989;411.8657937310414560;1.00000000000000000000;4023.831484207332;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.241;-0.022;0.40478;;;;;;;;;;;;;0.49122;
0507;Projeto Atividade;2058;AUXILIOS PARA SERVIDORES - CBMMG;9958487.01;9958487.01;9958487.01;9958487.01;36;36;276624.639166666667;1.00000000000000000000;1563568.5386;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.124;-0.160;0.45066;;;;;;;;;;;;;0.43644;
0507;Projeto Atividade;2065;EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA;1158323.56;1158323.56;871420.64;550239.11;415;415;2791.1411084337349398;1.00000000000000000000;12479.50172312;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.232;-0.105;0.40827;;;;;;;;;;;;;0.45819;
0507;Projeto Atividade;2052;REGULARIZACAO, OPERACAO E MANUTENCAO DE BARRAGENS;74406.56;74406.56;77989.89;84610.12;88;88;845.5290909090909091;1.00000000000000000000;3020.595718703001;0;13302928128.00;758527;663;20064748.307692307692;1144.0829562594268477;81586829.7978;6915.034935379754;-0.245;-0.153;0.40323;;;;;;;;;;;;;0.43920;
