grupo_id;grupo_descricao;codigo;descricao;soma;valor_empenhado;valor_liquidado;valor_pago;soma_qtde;n;media;media_qtde;desviopadrao;desviopadrao_qtde;soma_grupo;soma_qtde_grupo;n_grupo;media_grupo;media_qtde_grupo;desviopadrao_grupo;desviopadrao_qtde_grupo;padronizacao;padronizacao_qtde;distribuicao_normal;relevancia;criticidade;impacto;probabilidade;risco;relevancia_ai;criticidade_denuncias;criticidade_corregedoria;criticidade_relatorio_auditoria;criticidade_alertaorgao;criticidade_integridade;relevancia_idorc;distribuicao_normal_qtde;distribuicao_normal_qtde_inversa
0506;Programa;011;GESTAO DE TRANSITO;349028238.09;349028238.09;306341474.90;251824670.84;1446;1446;241374.991763485477;1.00000000000000000000;1141610.4864;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;1.190;-0.130;0.88298;;;;;;;;;;;;;0.44828;
0506;Programa;003;GESTAO ESTRATEGICA DA INVESTIGACAO CRIMINAL;57764544.09;57764544.09;48375385.13;33096794.30;4534;4534;12740.305269078077;1.00000000000000000000;62928.51911432;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.094;0.001;0.46255;;;;;;;;;;;;;0.50040;
0506;Programa;033;SERVICO ESPECIAL DE SEGURANCA GOVERNAMENTAL;3067260.46;3067260.46;3519543.50;2269355.26;403;403;7611.0681389578163772;1.00000000000000000000;30200.93282172;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.336;-0.174;0.36844;;;;;;;;;;;;;0.43093;
0506;Programa;019;PROMOCAO SOCIAL DE JOVENS NO CAMPO E PERIFERIAS URBANAS;885549.12;885549.12;720899.48;620195.27;550;550;1610.0893090909090909;1.00000000000000000000;2989.361779760397;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.345;-0.168;0.36505;;;;;;;;;;;;;0.43329;
0506;Programa;030;VIGILANCIA LABORATORIAL EM SAUDE PUBLICA;4962473.23;4962473.23;4399127.16;3539873.24;1582;1582;3136.8351643489254109;1.00000000000000000000;16948.81657778;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.327;-0.124;0.37183;;;;;;;;;;;;;0.45066;
0506;Programa;014;GESTAO FISCAL, CONTABIL E FINANCEIRA DO ESTADO;42602256.37;42602256.37;38953525.13;34253511.61;1588;1588;26827.617361460957;1.00000000000000000000;162249.35838029;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.161;-0.124;0.43605;;;;;;;;;;;;;0.45066;
0506;Programa;018;ASSISTENCIA HEMATOLOGICA E HEMOTERAPICA;82431171.97;82431171.97;72920001.69;37088194.52;5319;5319;15497.494260199286;1.00000000000000000000;131034.30423980;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;0.014;0.034;0.50559;;;;;;;;;;;;;0.51356;
0506;Programa;015;GESTAO EFETIVA DA ADMINISTRACAO TRIBUTARIA ESTADUAL;25819699.72;25819699.72;21995137.70;15637402.38;13224;13224;1952.4878796128251664;1.00000000000000000000;13282.75379233;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.235;0.369;0.40710;;;;;;;;;;;;;0.64394;
0506;Programa;001;ASSISTENCIA A SAUDE DOS SEGURADOS E DOS SEUS DEPENDENTES;512637421.63;512637421.63;496186992.65;482803290.92;1782;1782;287675.320780022447;1.00000000000000000000;2497968.6158;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;1.911;-0.116;0.97200;;;;;;;;;;;;;0.45383;
0506;Programa;026;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;90580642.93;90580642.93;44825559.92;68358378.90;5813;5813;15582.426101840702;1.00000000000000000000;379495.70207987;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;0.050;0.055;0.51994;;;;;;;;;;;;;0.52193;
0506;Programa;016;MINAS EM DIALOGO;-2355.30;-2355.30;644.70;644.70;5;5;-471.0600000000000000;1.00000000000000000000;1288.887153477759;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.349;-0.191;0.36354;;;;;;;;;;;;;0.42426;
0506;Programa;007;PROGRAMA DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS;244421.33;244421.33;258612.80;232011.29;19;19;12864.280526315789;1.00000000000000000000;10314.21829789;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.348;-0.191;0.36392;;;;;;;;;;;;;0.42426;
0506;Programa;024;DESENVOLVIMENTO DE ATIVIDADES DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS;259163.10;259163.10;259163.10;259163.10;2;2;129581.550000000000;1.00000000000000000000;124830.29000000;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.348;-0.191;0.36392;;;;;;;;;;;;;0.42426;
0506;Programa;054;FORUNS REGIONAIS DE GOVERNO;1626594.64;1626594.64;1675766.65;1362883.11;23;23;70721.506086956522;1.00000000000000000000;148792.14051064;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.342;-0.190;0.36618;;;;;;;;;;;;;0.42465;
0506;Programa;055;CERTIFICA MINAS;485330.60;485330.60;488624.17;423412.67;183;183;2652.0797814207650273;1.00000000000000000000;14627.10395498;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.347;-0.184;0.36430;;;;;;;;;;;;;0.42701;
0506;Programa;064;BARRAGENS DE MINAS;4552928.87;4552928.87;7315268.53;6394769.22;192;192;23713.171197916667;1.00000000000000000000;155212.95877968;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.329;-0.183;0.37108;;;;;;;;;;;;;0.42740;
0506;Programa;043;AMPLIACAO, MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA DA FUNDACAO EZEQUIEL DIAS;12418414.70;12418414.70;14739767.17;5127929.67;186;186;66765.670430107527;1.00000000000000000000;290438.64764156;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.294;-0.184;0.38438;;;;;;;;;;;;;0.42701;
0506;Programa;038;REGULACAO E FISCALIZACAO DA PRESTACAO DOS SERVICOS DE ABASTECIMENTO DE AGUA E ESGOTAMENTO SANITARIO DE MINAS GERAIS;155614.74;155614.74;167528.84;171075.66;159;159;978.7090566037735849;1.00000000000000000000;3138.753167206694;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.348;-0.185;0.36392;;;;;;;;;;;;;0.42661;
0506;Programa;062;INFRAESTRUTURA RURAL;3064203.20;3064203.20;4057661.77;3827120.85;63;63;48638.146031746032;1.00000000000000000000;369202.13191809;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.336;-0.189;0.36844;;;;;;;;;;;;;0.42505;
0506;Programa;066;DESENVOLVIMENTO E INTEGRACAO DA INFRAESTRUTURA DE TRANSPORTES;3786671.71;3786671.71;9142915.97;8496618.31;24;24;157777.987916666667;1.00000000000000000000;1034111.1834;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.332;-0.190;0.36994;;;;;;;;;;;;;0.42465;
0506;Programa;046;REGULARIZACAO FUNDIARIA E ACESSO A TERRA;830325.22;830325.22;690218.41;136641.31;102;102;8140.4433333333333333;1.00000000000000000000;46052.26302971;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.345;-0.187;0.36505;;;;;;;;;;;;;0.42583;
0506;Programa;068;ASSISTENCIA TECNICA E EXTENSAO RURAL PARA O ESTADO DE MINAS GERAIS;35361426.89;35361426.89;35361426.89;35361426.89;112;112;315727.025803571429;1.00000000000000000000;624336.56723959;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.193;-0.187;0.42348;;;;;;;;;;;;;0.42583;
0506;Programa;059;APOIO A PRODUCAO SUSTENTAVEL, AGREGACAO DE VALOR E COMERCIALIZACAO - DO CAMPO A MESA;3769077.95;3769077.95;3737163.12;49040.99;63;63;59826.634126984127;1.00000000000000000000;461902.61219453;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.333;-0.189;0.36957;;;;;;;;;;;;;0.42505;
0506;Programa;061;SUPORTE AEREO AOS SERVICOS PUBLICOS ESTADUAIS;8143920.67;8143920.67;3284291.27;2238898.58;481;481;16931.228004158004;1.00000000000000000000;60919.65580608;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.313;-0.171;0.37714;;;;;;;;;;;;;0.43211;
0506;Programa;036;PROMOCAO DA CIDADANIA E PARTICIPACAO SOCIAL;4818254.55;4818254.55;3087140.29;3056700.90;221;221;21802.056787330317;1.00000000000000000000;105896.63484305;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.328;-0.182;0.37146;;;;;;;;;;;;;0.42779;
0506;Programa;058;FOMENTO E INCENTIVO DE INVESTIMENTOS;309938954.42;309938954.42;269991784.71;314561504.53;405;405;765281.368938271605;1.00000000000000000000;2183764.4236;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;1.017;-0.174;0.84542;;;;;;;;;;;;;0.43093;
0506;Programa;070;COMUNICACAO SOCIAL;23495246.99;23495246.99;15859361.65;22259792.35;530;530;44330.654698113208;1.00000000000000000000;309690.65033558;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.246;-0.169;0.40284;;;;;;;;;;;;;0.43290;
0506;Programa;050;APOIO A INDUCAO E A INOVACAO CIENTIFICA E TECNOLOGICA;140611241.79;140611241.79;140240952.29;65641576.19;3090;3090;45505.256242718447;1.00000000000000000000;171149.61255246;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;0.271;-0.060;0.60680;;;;;;;;;;;;;0.47608;
0506;Programa;044;ASSESSORAMENTO SUPERIOR;4400068.63;4400068.63;4255504.57;4985999.59;449;449;9799.7074164810690423;1.00000000000000000000;43757.29474781;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.330;-0.172;0.37070;;;;;;;;;;;;;0.43172;
0506;Programa;052;REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS NOS ESCRITORIOS REGIONAIS;603806.32;603806.32;520443.36;493309.02;159;159;3797.5240251572327044;1.00000000000000000000;10301.915216263889;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.346;-0.185;0.36467;;;;;;;;;;;;;0.42661;
0506;Programa;049;RESIDENCIA MEDICA;20498888.92;20498888.92;20498888.92;20498888.92;24;24;854120.371666666667;1.00000000000000000000;571776.51931665;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.259;-0.190;0.39782;;;;;;;;;;;;;0.42465;
0506;Programa;067;PLANEJAMENTO, GERENCIAMENTO E FISCALIZACAO DE SERVICOS E INFRAESTRUTURA DE TRANSPORTES;13944628.66;13944628.66;13544820.23;13720534.77;61;61;228600.469836065574;1.00000000000000000000;618294.02351681;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.288;-0.189;0.38667;;;;;;;;;;;;;0.42505;
0506;Programa;037;DESENVOLVIMENTO DA EDUCACAO SUPERIOR;10130268.80;10130268.80;6136271.74;5590201.32;1307;1307;7750.7794950267788829;1.00000000000000000000;46582.90355591;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.304;-0.136;0.38056;;;;;;;;;;;;;0.44591;
0506;Programa;051;PLANO DE ATENCAO A SAUDE;618774956.36;618774956.36;470593750.45;420909202.35;18252;18252;33901.761799254876;1.00000000000000000000;217062.69582493;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;2.379;0.582;0.99132;;;;;;;;;;;;;0.71972;
0506;Programa;041;ASSISTENCIA HOSPITALAR ESPECIALIZADA;247197463.26;247197463.26;186960642.40;98326589.38;53807;53807;4594.1506357908822272;1.00000000000000000000;31144.81862529;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;0.741;2.090;0.77065;;;;;;;;;;;;;0.98169;
0506;Programa;057;MINAS PECUARIA;-10925.04;-10925.04;1909.00;2036.00;21;21;-520.2400000000000000;1.00000000000000000000;5922.478251269641;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.349;-0.191;0.36354;;;;;;;;;;;;;0.42426;
0506;Programa;047;MODERNIZACAO DOS ESTABELECIMENTOS ASSISTENCIAIS DE SAUDE E GESTAO DA FHEMIG;2242540.81;2242540.81;705056.62;328465.54;14;14;160181.486428571429;1.00000000000000000000;354227.06272912;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.339;-0.191;0.36730;;;;;;;;;;;;;0.42426;
0506;Programa;065;APOIO AOS MUNICIPIOS E AO DESENVOLVIMENTO REGIONAL DE MINAS GERAIS;16494698.15;16494698.15;16494698.15;16458743.67;16;16;1030918.634375000000;1.00000000000000000000;2495476.2913;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.276;-0.191;0.39127;;;;;;;;;;;;;0.42426;
0506;Programa;078;OPERACIONALIZACAO DE JOGOS;5129508.76;5129508.76;3745757.30;4695591.59;116;116;44219.903103448276;1.00000000000000000000;132617.31085967;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.327;-0.186;0.37183;;;;;;;;;;;;;0.42622;
0506;Programa;086;GARANTIA DOS DIREITOS HUMANOS, DIVERSIDADE E INCLUSAO SOCIAL;610715.68;610715.68;379475.26;66377.90;78;78;7829.6882051282051282;1.00000000000000000000;610294.28365535;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.346;-0.188;0.36467;;;;;;;;;;;;;0.42544;
0506;Programa;099;PRESERVACAO DO PATRIMONIO CULTURAL;2538369.38;2538369.38;1034606.41;1054105.68;269;269;9436.3173977695167286;1.00000000000000000000;64156.97359843;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.338;-0.180;0.36768;;;;;;;;;;;;;0.42858;
0506;Programa;108;APOIO AO DESENVOLVIMENTO MUNICIPAL, A CAPTACAO E COORDENACAO DA TRANSFERENCIA DE RECURSOS;6825932.93;6825932.93;16713784.40;13205036.47;1005;1005;6791.9730646766169154;1.00000000000000000000;118533.81029675;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.319;-0.149;0.37486;;;;;;;;;;;;;0.44078;
0506;Programa;077;ATENDIMENTO COMUNITARIO E PSICOPEDAGOGICO NA FUNDACAO HELENA ANTIPOFF;126056.22;126056.22;157409.86;137139.36;97;97;1299.5486597938144330;1.00000000000000000000;4442.927245244204;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.349;-0.187;0.36354;;;;;;;;;;;;;0.42583;
0506;Programa;095;PROMOCAO DE JUSTICA METROLOGICA NAS RELACOES DE CONSUMO;363208.44;363208.44;454024.44;515501.77;166;166;2188.0026506024096386;1.00000000000000000000;21735.00574872;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.348;-0.184;0.36392;;;;;;;;;;;;;0.42701;
0506;Programa;074;RADIODIFUSAO E TELECOMUNICACOES;2379103.28;2379103.28;1470419.52;1467769.81;82;82;29013.454634146341;1.00000000000000000000;105440.17500241;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.339;-0.188;0.36730;;;;;;;;;;;;;0.42544;
0506;Programa;072;ADMINISTRACAO DE PALACIOS;537594.61;537594.61;667442.39;666572.13;632;632;850.6243829113924051;1.00000000000000000000;3668.049546324417;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.347;-0.165;0.36430;;;;;;;;;;;;;0.43447;
0506;Programa;075;DESENVOLVIMENTO E PRODUCAO DE MEDICAMENTOS PARA O SISTEMA UNICO DE SAUDE (SUS).;312819229.33;312819229.33;26844839.23;22431480.21;1351;1351;231546.431776461880;1.00000000000000000000;4832074.5219;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;1.030;-0.134;0.84849;;;;;;;;;;;;;0.44670;
0506;Programa;082;EDUCACAO DO CAMPO, INDIGENA E QUILOMBOLA;9454670.25;9454670.25;4666587.41;5200426.99;36;36;262629.729166666667;1.00000000000000000000;344320.55457359;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.307;-0.190;0.37942;;;;;;;;;;;;;0.42465;
0506;Programa;071;SERVICOS PRESTADOS PELO IPSEMG NA REDE PROPRIA;230969301.80;230969301.80;204177637.10;158471850.05;13060;13060;17685.245160796325;1.00000000000000000000;130908.52437113;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;0.669;0.362;0.74825;;;;;;;;;;;;;0.64132;
0506;Programa;087;PROGRAMA DE APOIO A AMPLIACAO E A MELHORIA DOS SISTEMAS PRISIONAL E SOCIEDUCATIVO;14441027.05;14441027.05;15181555.92;14438143.42;103;103;140204.146116504854;1.00000000000000000000;657348.99678881;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.285;-0.187;0.38782;;;;;;;;;;;;;0.42583;
0506;Programa;084;OPERACAO E SEGURANCA DOS CORREDORES DE TRANSPORTE;50358055.97;50358055.97;57034126.42;63414870.77;458;458;109952.087270742358;1.00000000000000000000;268432.38897751;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.127;-0.172;0.44947;;;;;;;;;;;;;0.43172;
0506;Programa;079;ESTRADAS DE MINAS: INFRAESTRUTURA LOGISTICA;276490048.20;276490048.20;282457705.57;313414969.32;4534;4534;60981.483943537715;1.00000000000000000000;357175.53497480;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;0.870;0.001;0.80785;;;;;;;;;;;;;0.50040;
0506;Programa;097;DESENVOLVIMENTO DA EDUCACAO BASICA.;1157926.30;1157926.30;1067775.60;1066268.91;554;554;2090.1196750902527076;1.00000000000000000000;6108.463449326813;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.344;-0.168;0.36542;;;;;;;;;;;;;0.43329;
0506;Programa;104;SEGURANCA DE ALIMENTOS;1301620.03;1301620.03;1107319.31;939724.02;1062;1062;1225.6309133709981168;1.00000000000000000000;4859.091287082663;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.343;-0.146;0.36580;;;;;;;;;;;;;0.44196;
0506;Programa;103;EXECUCAO DESCENTRALIZADA E AUTONOMA DAS ACOES E SERVICOS DE SAUDE;1745487626.00;1745487626.00;1745487626.00;2381356270.80;69;69;25296922.115942028986;1.00000000000000000000;56191782.1418;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;7.347;-0.188;1.00000;;;;;;;;;;;;;0.42544;
0506;Programa;091;QUALIFICA SUAS;627212.04;627212.04;1218947.87;1222767.51;157;157;3994.9811464968152866;1.00000000000000000000;32548.43084096;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.346;-0.185;0.36467;;;;;;;;;;;;;0.42661;
0506;Programa;106;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;59948705.51;59948705.51;47212859.64;43660028.47;3944;3944;15199.976042089249;1.00000000000000000000;136131.19952465;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.085;-0.024;0.46613;;;;;;;;;;;;;0.49043;
0506;Programa;102;DEFESA SANITARIA;3518421.85;3518421.85;2801542.07;2619496.36;4435;4435;793.3307440811724915;1.00000000000000000000;4544.706532678634;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.334;-0.003;0.36919;;;;;;;;;;;;;0.49880;
0506;Programa;081;EDUCACAO PARA A JUVENTUDE;2013434.23;2013434.23;-2050414.36;1346212.31;6219;6219;323.7553031033928284;1.00000000000000000000;1037677.1910;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.340;0.072;0.36693;;;;;;;;;;;;;0.52870;
0506;Programa;080;PROMOCAO DE DEFESA CIVIL;57010021.48;57010021.48;33089701.56;33769266.26;23759;23759;2399.5126680415842418;1.00000000000000000000;50685.46264223;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.098;0.816;0.46097;;;;;;;;;;;;;0.79275;
0506;Programa;109;QUALIFICACAO DO USO E AMPLIACAO DO ACESSO AO PATRIMONIO CULTURAL;1677527.43;1677527.43;1328090.60;757683.37;12;12;139793.952500000000;1.00000000000000000000;351721.50409426;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.342;-0.191;0.36618;;;;;;;;;;;;;0.42426;
0506;Programa;076;APERFEICOAMENTO DO CONTROLE INTERNO;255646.66;255646.66;225071.07;261674.13;49;49;5217.2787755102040816;1.00000000000000000000;7690.495709260464;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.348;-0.189;0.36392;;;;;;;;;;;;;0.42505;
0506;Programa;074;RADIODIFUSAO;1227406.54;1227406.54;1308044.01;2250672.87;56;56;21917.973928571429;1.00000000000000000000;82967.57014189;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.344;-0.189;0.36542;;;;;;;;;;;;;0.42505;
0506;Programa;146;MINAS INTEGRADA;422761.37;422761.37;539269.36;195046.90;48;48;8807.5285416666666667;1.00000000000000000000;29309.31000012;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.347;-0.189;0.36430;;;;;;;;;;;;;0.42505;
0506;Programa;124;REGISTRO PUBLICO DE EMPRESAS MERCANTIS E ATIVIDADES AFINS;9012981.24;9012981.24;7404172.80;5391318.08;1209;1209;7454.9059057071960298;1.00000000000000000000;41931.35298412;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.309;-0.140;0.37866;;;;;;;;;;;;;0.44433;
0506;Programa;147;NOSSA CIDADE MELHOR;27948924.16;27948924.16;31981973.94;23926906.48;131;131;213350.566106870229;1.00000000000000000000;1280690.9738;0;13302928128.00;758527;168;79184096.000000000000;4515.0416666666666667;226787352.2626;23588.05004894;-0.226;-0.186;0.41060;;;;;;;;;;;;;0.42622;
